EmployeeNumber,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,YearlyIncome
7445,Y,Yes,15.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,9937.0,0.0,0.0,Yes,31200.0
7446,Y,Yes,13.0,3.0,2.0,80.0,0.0,9.0,3.0,2.0,5.0,2.0,0.0,4.0,No,63648.0
7447,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,6349.0,No,125952.0
7448,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,4.0,3.0,1.0,6349.0,No,125952.0
7449,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,No,28872.0
7450,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,No,28872.0
7451,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,Yes,28872.0
7452,Y,Yes,19.0,3.0,3.0,80.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,2.0,Yes,33600.0
7453,Y,Yes,19.0,3.0,3.0,80.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,2.0,No,33600.0
7454,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,No,83172.0
7455,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,Yes,83172.0
7456,Y,No,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,No,83172.0
7457,Y,No,17.0,3.0,4.0,80.0,0.0,6.0,2.0,2.0,5.0,2.0,3.0,4.0,Yes,37944.0
7458,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,Yes,70536.0
7459,Y,No,12.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,1.0,2.0,5.0,No,70536.0
7460,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,No,56604.0
7461,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,11.0,9.0,6.0,9.0,Yes,56604.0
7462,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,No,34236.0
7463,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,Yes,34236.0
7464,Y,Yes,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,6432.0,No,34236.0
7465,Y,No,22.0,4.0,3.0,80.0,0.0,12.0,2.0,3.0,11.0,8.0,6767.0,8.0,Yes,101688.0
7466,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,Yes,27096.0
7467,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,Yes,27096.0
7468,Y,No,12.0,3.0,2.0,80.0,1.0,10.0,2.0,3.0,8.0,0.0,7056.0,7.0,No,27096.0
7469,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,Yes,34632.0
7470,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,Yes,34632.0
7471,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,6847.0,2.0,Yes,34632.0
7472,Y,No,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,6705.0,0.0,0.0,0.0,Yes,216732.0
7473,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0,No,199524.0
7474,Y,No,21.0,4.0,1.0,80.0,0.0,2352.0,3.0,2.0,14.0,8.0,2.0,1.0,No,118656.0
7475,Y,No,16.0,3.0,4.0,80.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,2.0,No,26484.0
7476,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,Yes,106044.0
7477,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,Yes,106044.0
7478,Y,Yes,16.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,9.0,0.0,1.0,7.0,Yes,106044.0
7479,Y,No,20.0,4.0,1.0,80.0,0.0,9794.0,2.0,3.0,5.0,4.0,1.0,4.0,No,36456.0
7480,Y,No,20.0,4.0,1.0,80.0,0.0,9794.0,2.0,3.0,5.0,4.0,1.0,4.0,Yes,36456.0
7481,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,Yes,28104.0
7482,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,No,28104.0
7483,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,No,28104.0
7484,Y,No,12.0,3.0,2.0,80.0,2.0,4264.0,2.0,4.0,3.0,2.0,1.0,2.0,Yes,51144.0
7485,Y,No,12.0,3.0,2.0,80.0,2.0,4264.0,2.0,4.0,3.0,2.0,1.0,2.0,Yes,51144.0
7486,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,Yes,35220.0
7487,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,Yes,35220.0
7488,Y,Yes,13.0,3.0,2.0,80.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,Yes,35220.0
7489,Y,No,14.0,3.0,1.0,80.0,0.0,21.0,2.0,4.0,20.0,2848.0,4.0,9.0,Yes,235512.0
7490,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,No,50760.0
7491,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,2.0,3.0,5.0,4.0,4.0,3.0,Yes,50760.0
7492,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,No,36456.0
7493,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,No,36456.0
7494,Y,No,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,1335.0,0.0,0.0,No,36456.0
7495,Y,No,12.0,3.0,3.0,80.0,1.0,7053.0,3.0,3.0,14.0,13.0,6.0,8.0,Yes,73944.0
7496,Y,No,14.0,3.0,2.0,80.0,0.0,8.0,6.0,2.0,7.0,0.0,7.0,7.0,No,34056.0
7497,Y,No,17.0,3.0,2.0,80.0,3.0,10.0,3.0,2.0,9.0,7.0,1.0,7.0,No,91860.0
7498,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,Yes,48396.0
7499,Y,No,11.0,3.0,4.0,80.0,0.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,Yes,48396.0
7500,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,No,72384.0
7501,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,Yes,72384.0
7502,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,2041.0,4.0,1.0,2.0,Yes,72384.0
7503,Y,Yes,13.0,3.0,4.0,80.0,0.0,21.0,3.0,2.0,20.0,8.0,2.0,10.0,No,214332.0
7504,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,1.0,6.0,4.0,0.0,5.0,No,71916.0
7505,Y,Yes,11.0,3.0,1.0,80.0,0.0,8.0,0.0,1.0,6.0,4.0,0.0,5.0,No,71916.0
7506,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Yes,28104.0
7507,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Yes,28104.0
7508,Y,No,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,Yes,28104.0
7509,Y,No,20.0,4.0,1.0,80.0,1.0,26.0,2.0,3.0,14.0,9.0,1.0,9414.0,Yes,192384.0
7510,Y,No,20.0,4.0,1.0,80.0,1.0,26.0,2.0,3.0,14.0,9.0,1.0,9414.0,Yes,192384.0
7511,Y,No,11.0,3.0,1.0,80.0,0.0,5644.0,6.0,3.0,8.0,7.0,1.0,7.0,No,54408.0
7512,Y,No,11.0,3.0,1.0,80.0,0.0,5644.0,6.0,3.0,8.0,7.0,1.0,7.0,Yes,54408.0
7513,Y,No,11.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,2.0,8102.0,1.0,2.0,No,31932.0
7514,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,Yes,28560.0
7515,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,No,28560.0
7516,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,No,28560.0
7517,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,No,29400.0
7518,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0,No,29400.0
7519,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,5885.0,No,165912.0
7520,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,5885.0,No,165912.0
7521,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0,Yes,65604.0
7522,Y,No,18.0,3.0,3.0,80.0,1.0,16.0,4.0,4.0,8.0,7.0,1.0,7.0,Yes,65604.0
7523,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,No,35952.0
7524,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,Yes,35952.0
7525,Y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0,No,35952.0
7526,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,Yes,32436.0
7527,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,No,32436.0
7528,Y,No,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,2743.0,4.0,Yes,32436.0
7529,Y,No,14.0,3.0,4.0,80.0,0.0,6652.0,5.0,3.0,4.0,2.0,1.0,3.0,Yes,58776.0
7530,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,No,24216.0
7531,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,Yes,24216.0
7532,Y,No,14.0,3.0,2.0,80.0,0.0,15.0,3.0,1.0,5.0,4.0,1.0,1913.0,Yes,24216.0
7533,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,Yes,54444.0
7534,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,Yes,54444.0
7535,Y,Yes,22.0,4.0,1.0,80.0,1.0,8.0,2.0,3.0,7.0,6.0,7.0,7.0,Yes,54444.0
7536,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,Yes,28020.0
7537,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,Yes,28020.0
7538,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,1977.0,2.0,2.0,0.0,No,28020.0
7539,Y,Yes,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,Yes,163092.0
7540,Y,Yes,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,Yes,163092.0
7541,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,Yes,47172.0
7542,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,Yes,47172.0
7543,Y,No,11.0,3.0,1.0,80.0,1.0,6.0,5.0,3.0,4.0,3.0,5881.0,2.0,Yes,47172.0
7544,Y,No,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,6103.0,6.0,0.0,13.0,Yes,97140.0
7545,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,Yes,49776.0
7546,Y,No,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,No,49776.0
7547,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,No,24336.0
7548,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,Yes,24336.0
7549,Y,Yes,14.0,3.0,2.0,80.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2728.0,No,24336.0
7550,Y,No,12.0,3.0,2.0,80.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,Yes,116460.0
7551,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes,46404.0
7552,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes,46404.0
7553,Y,Yes,12.0,3.0,2.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Yes,46404.0
7554,Y,No,21.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,13.0,12.0,1.0,9.0,Yes,75672.0
7555,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,Yes,230364.0
7556,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,8.0,1.0,6.0,Yes,230364.0
7557,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,No,54468.0
7558,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,No,54468.0
7559,Y,No,12.0,3.0,1.0,80.0,1.0,10.0,3.0,2.0,10.0,7.0,0.0,1.0,Yes,54468.0
7560,Y,No,13.0,3.0,3.0,80.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,Yes,38160.0
7561,Y,No,13.0,3.0,3.0,80.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,2.0,No,38160.0
7562,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,5841.0,1.0,3.0,Yes,66084.0
7563,Y,No,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,5841.0,1.0,3.0,Yes,66084.0
7564,Y,No,18.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,8.0,7.0,7659.0,7.0,Yes,94560.0
7565,Y,No,12.0,3.0,1.0,80.0,2.0,8.0,5.0,3.0,3812.0,0.0,0.0,0.0,Yes,51672.0
7566,Y,No,16.0,3.0,4.0,80.0,0.0,7.0,2.0,2.0,7.0,7.0,4468.0,3.0,No,27348.0
7567,Y,No,20.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,5.0,2.0,1.0,3217.0,Yes,37788.0
7568,Y,Yes,22.0,4.0,3.0,80.0,3.0,6.0,2.0,2.0,4.0,2979.0,0.0,2.0,No,89484.0
7569,Y,Yes,22.0,4.0,3.0,80.0,3.0,6.0,2.0,2.0,4.0,2979.0,0.0,2.0,Yes,89484.0
7570,Y,No,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,8366.0,0.0,No,81372.0
7571,Y,No,23.0,4.0,2.0,80.0,0.0,14.0,6.0,3.0,1.0,0.0,8366.0,0.0,No,81372.0
7572,Y,Yes,23.0,4.0,2.0,80.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,Yes,27684.0
7573,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,No,24012.0
7574,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,Yes,24012.0
7575,Y,No,14.0,3.0,2.0,80.0,3.0,20.0,2.0,3.0,5.0,1838.0,0.0,2.0,Yes,24012.0
7576,Y,No,14.0,3.0,1.0,80.0,0.0,36.0,4.0,3.0,7.0,3.0,7.0,7.0,No,236604.0
7577,Y,No,12.0,3.0,2.0,80.0,0.0,6167.0,3.0,3.0,10.0,8.0,8.0,7.0,Yes,110892.0
7578,Y,No,12.0,3.0,2.0,80.0,0.0,6167.0,3.0,3.0,10.0,8.0,8.0,7.0,No,110892.0
7579,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,3.0,2.0,1.0,2.0,Yes,81060.0
7580,Y,No,11.0,3.0,3.0,80.0,0.0,15.0,2.0,3.0,3.0,2.0,1.0,2.0,No,81060.0
7581,Y,No,15.0,3.0,3.0,80.0,1.0,16.0,1.0,4.0,9.0,7.0,7.0,1.0,No,128700.0
7582,Y,No,15.0,3.0,3.0,80.0,1.0,16.0,1.0,4.0,9.0,7.0,7.0,1.0,Yes,128700.0
7583,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes,73584.0
7584,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,No,73584.0
7585,Y,No,11.0,3.0,3.0,80.0,2.0,13.0,2.0,3.0,5.0,4.0,0.0,4.0,Yes,62448.0
7586,Y,No,17.0,3.0,3.0,80.0,2.0,4694.0,6.0,3.0,7.0,7.0,0.0,7.0,No,62472.0
7587,Y,Yes,22.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,6196.0,8.0,Yes,73944.0
7588,Y,Yes,22.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,6196.0,8.0,Yes,73944.0
7589,Y,No,24.0,4.0,1.0,80.0,1.0,10.0,2.0,3.0,4783.0,9.0,8.0,9.0,Yes,107316.0
7590,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0,Yes,163236.0
7591,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0,No,163236.0
7592,Y,Yes,18.0,3.0,1.0,80.0,2.0,15.0,2.0,3.0,5.0,2.0,0.0,2.0,Yes,163236.0
7593,Y,No,13.0,3.0,2.0,80.0,1.0,21.0,2.0,2.0,7.0,6.0,9373.0,7.0,No,206172.0
7594,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,No,78804.0
7595,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,Yes,78804.0
7596,Y,No,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,Yes,78804.0
7597,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,21.0,6415.0,7.0,9.0,Yes,91644.0
7598,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,21.0,6415.0,7.0,9.0,Yes,91644.0
7599,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,21.0,6415.0,7.0,9.0,Yes,91644.0
7600,Y,No,11.0,3.0,1.0,80.0,1.0,10.0,2.0,4.0,8.0,4.0,7.0,7.0,Yes,87168.0
7601,Y,No,13.0,3.0,2.0,80.0,1.0,24.0,4.0,2.0,24.0,7.0,14.0,9.0,No,221160.0
7602,Y,No,12.0,3.0,4.0,80.0,0.0,23.0,2.0,3.0,9505.0,7.0,12.0,8.0,No,106380.0
7603,Y,No,12.0,3.0,4.0,80.0,0.0,23.0,2.0,3.0,9505.0,7.0,12.0,8.0,Yes,106380.0
7604,Y,Yes,13.0,3.0,3.0,80.0,1.0,5.0,3.0,3.0,5765.0,3.0,3.0,3.0,Yes,56892.0
7605,Y,Yes,13.0,3.0,3.0,80.0,1.0,5.0,3.0,3.0,5765.0,3.0,3.0,3.0,Yes,56892.0
7606,Y,Yes,13.0,3.0,3.0,80.0,1.0,5.0,3.0,3.0,5765.0,3.0,3.0,3.0,No,56892.0
7607,Y,No,12.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,22.0,7.0,2.0,10.0,No,230268.0
7608,Y,No,12.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,22.0,7.0,2.0,10.0,Yes,230268.0
7609,Y,Yes,13.0,3.0,4.0,80.0,1.0,2300.0,2.0,3.0,3.0,2.0,0.0,2.0,No,28476.0
7610,Y,Yes,13.0,3.0,4.0,80.0,1.0,2300.0,2.0,3.0,3.0,2.0,0.0,2.0,Yes,28476.0
7611,Y,No,12.0,3.0,1.0,80.0,0.0,12.0,3.0,3.0,5.0,3.0,1.0,7779.0,Yes,89136.0
7612,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,6048.0,1.0,1.0,No,58596.0
7613,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,Yes,204552.0
7614,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,Yes,204552.0
7615,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2.0,3.0,27.0,10.0,15.0,7.0,Yes,204552.0
7616,Y,No,14.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,Yes,17796.0
7617,Y,No,24.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,12.0,1602.0,2.0,8.0,Yes,58800.0
7618,Y,No,24.0,4.0,1.0,80.0,1.0,13.0,2.0,2.0,12.0,1602.0,2.0,8.0,Yes,58800.0
7619,Y,No,15.0,3.0,2.0,80.0,1.0,3.0,5.0,3.0,5888.0,1.0,0.0,2.0,Yes,25884.0
7620,Y,No,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,8.0,2.0,7.0,7.0,No,60756.0
7621,Y,No,13.0,3.0,1.0,80.0,1.0,1.0,3.0,1.0,1.0,6001.0,0.0,0.0,No,26520.0
7622,Y,No,13.0,3.0,1.0,80.0,1.0,1.0,3.0,1.0,1.0,6001.0,0.0,0.0,Yes,26520.0
7623,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,5.0,1.0,4.0,3.0,Yes,73704.0
7624,Y,Yes,11.0,3.0,2.0,80.0,1.0,7.0,2.0,3.0,6.0,2931.0,1.0,2.0,Yes,35892.0
7625,Y,No,21.0,4.0,1.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,No,24732.0
7626,Y,Yes,12.0,3.0,3.0,80.0,0.0,7.0,3.0,2.0,7338.0,2.0,2.0,2.0,No,118884.0
7627,Y,No,19.0,3.0,3.0,80.0,2.0,10.0,2.0,3.0,9.0,7.0,3.0,4.0,Yes,91728.0
7628,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,Yes,41040.0
7629,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,Yes,41040.0
7630,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,No,41040.0
7631,Y,No,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7521.0,8.0,Yes,113208.0
7632,Y,No,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7521.0,8.0,Yes,113208.0
7633,Y,No,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7521.0,8.0,No,113208.0
7634,Y,No,13.0,3.0,3.0,80.0,1.0,1016.0,5.0,3.0,5.0,4.0,0.0,3.0,Yes,29112.0
7635,Y,No,13.0,3.0,3.0,80.0,1.0,1016.0,5.0,3.0,5.0,4.0,0.0,3.0,Yes,29112.0
7636,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes,25524.0
7637,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,No,25524.0
7638,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes,25524.0
7639,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,1898.0,Yes,72348.0
7640,Y,No,12.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,1898.0,Yes,72348.0
7641,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,Yes,24288.0
7642,Y,No,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,Yes,24288.0
7643,Y,Yes,12.0,3.0,4.0,80.0,2.0,8.0,2.0,4.0,5.0,1732.0,1.0,4.0,Yes,73440.0
7644,Y,Yes,12.0,3.0,4.0,80.0,2.0,8.0,2.0,4.0,5.0,1732.0,1.0,4.0,Yes,73440.0
7645,Y,Yes,13.0,3.0,4.0,80.0,2.0,21.0,4.0,3.0,19.0,9.0,15.0,9207.0,No,205476.0
7646,Y,Yes,13.0,3.0,4.0,80.0,2.0,21.0,4.0,3.0,19.0,9.0,15.0,9207.0,Yes,205476.0
7647,Y,No,20.0,4.0,2.0,80.0,0.0,8.0,3.0,3.0,6.0,2.0,8652.0,0.0,No,60852.0
7648,Y,No,17.0,3.0,2.0,80.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,6654.0,Yes,32208.0
7649,Y,No,17.0,3.0,2.0,80.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,6654.0,Yes,32208.0
7650,Y,No,17.0,3.0,2.0,80.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,6654.0,No,32208.0
7651,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,3596.0,No,29616.0
7652,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,3596.0,Yes,29616.0
7653,Y,No,14.0,3.0,2.0,80.0,1.0,9.0,4.0,2.0,6.0,1.0,0.0,3596.0,Yes,29616.0
7654,Y,No,15.0,3.0,3.0,80.0,3.0,7267.0,3.0,4.0,3.0,2.0,0.0,2.0,Yes,27660.0
7655,Y,No,15.0,3.0,3.0,80.0,3.0,7267.0,3.0,4.0,3.0,2.0,0.0,2.0,Yes,27660.0
