EmployeeNumber,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked
6997,28.0,Travel_Rarely,736.0,Sales,26.0,3.0,Life Sciences,1.0,3.0,Male,48.0,2.0,2.0,Sales Executive,1.0,Married,4724.0,24232.0,1.0
6998,28.0,Travel_Rarely,736.0,Sales,26.0,3.0,Life Sciences,1.0,3.0,Male,48.0,2.0,2.0,Sales Executive,1.0,Married,4724.0,24232.0,1.0
6999,28.0,Travel_Rarely,736.0,Sales,26.0,3.0,Life Sciences,1.0,3.0,Male,48.0,2.0,2.0,Sales Executive,1.0,Married,4724.0,24232.0,1.0
7000,49.0,Travel_Rarely,1184.0,Sales,11.0,3.0,Marketing,1.0,3.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Married,7654.0,5860.0,1.0
7001,49.0,Travel_Rarely,1184.0,Sales,11.0,3.0,Marketing,1.0,3.0,Female,43.0,3.0,3.0,Sales Executive,4.0,Married,7654.0,5860.0,1.0
7002,28.0,Travel_Rarely,640.0,Research & Development,1.0,3.0,Technical Degree,1.0,4.0,Male,84.0,3.0,1.0,Research Scientist,1.0,Single,2080.0,4732.0,2.0
7003,28.0,Travel_Rarely,640.0,Research & Development,1.0,3.0,Technical Degree,1.0,4.0,Male,84.0,3.0,1.0,Research Scientist,1.0,Single,2080.0,4732.0,2.0
7004,44.0,Travel_Rarely,1488.0,Sales,1.0,5.0,Marketing,1.0,2.0,Female,75.0,3.0,2.0,Sales Executive,1.0,Divorced,5454.0,4009.0,5.0
7005,44.0,Travel_Rarely,1488.0,Sales,1.0,5.0,Marketing,1.0,2.0,Female,75.0,3.0,2.0,Sales Executive,1.0,Divorced,5454.0,4009.0,5.0
7006,25.0,Travel_Rarely,1372.0,Sales,18.0,1.0,Life Sciences,1.0,1.0,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,12477.0,2.0
7007,25.0,Travel_Rarely,1372.0,Sales,18.0,1.0,Life Sciences,1.0,1.0,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,12477.0,2.0
7008,25.0,Travel_Rarely,1372.0,Sales,18.0,1.0,Life Sciences,1.0,1.0,Male,93.0,4.0,2.0,Sales Executive,3.0,Married,6232.0,12477.0,2.0
7009,55.0,Travel_Rarely,147.0,Research & Development,20.0,2.0,Technical Degree,1.0,2.0,Male,37.0,3.0,2.0,Laboratory Technician,4.0,Married,5415.0,15972.0,3.0
7010,55.0,Travel_Rarely,147.0,Research & Development,20.0,2.0,Technical Degree,1.0,2.0,Male,37.0,3.0,2.0,Laboratory Technician,4.0,Married,5415.0,15972.0,3.0
7011,39.0,Travel_Rarely,722.0,Sales,24.0,1.0,Marketing,1.0,2.0,Female,60.0,2.0,4.0,Sales Executive,4.0,Married,12031.0,8828.0,0.0
7012,39.0,Travel_Rarely,722.0,Sales,24.0,1.0,Marketing,1.0,2.0,Female,60.0,2.0,4.0,Sales Executive,4.0,Married,12031.0,8828.0,0.0
7013,29.0,Travel_Rarely,1176.0,Sales,3.0,2.0,Medical,1.0,2.0,Female,62.0,3.0,2.0,Sales Executive,3.0,Married,5561.0,3487.0,1.0
7014,29.0,Travel_Rarely,1176.0,Sales,3.0,2.0,Medical,1.0,2.0,Female,62.0,3.0,2.0,Sales Executive,3.0,Married,5561.0,3487.0,1.0
7015,29.0,Travel_Rarely,1176.0,Sales,3.0,2.0,Medical,1.0,2.0,Female,62.0,3.0,2.0,Sales Executive,3.0,Married,5561.0,3487.0,1.0
7016,38.0,Travel_Rarely,395.0,Sales,9.0,3.0,Marketing,1.0,2.0,Male,98.0,2.0,1.0,Sales Representative,2.0,Married,2899.0,12102.0,0.0
7017,38.0,Travel_Rarely,395.0,Sales,9.0,3.0,Marketing,1.0,2.0,Male,98.0,2.0,1.0,Sales Representative,2.0,Married,2899.0,12102.0,0.0
7018,38.0,Travel_Rarely,395.0,Sales,9.0,3.0,Marketing,1.0,2.0,Male,98.0,2.0,1.0,Sales Representative,2.0,Married,2899.0,12102.0,0.0
7019,46.0,Travel_Rarely,1450.0,Research & Development,15.0,2.0,Life Sciences,1.0,4.0,Male,52.0,3.0,5.0,Research Director,2.0,Married,19081.0,10849.0,5.0
7020,46.0,Travel_Rarely,1450.0,Research & Development,15.0,2.0,Life Sciences,1.0,4.0,Male,52.0,3.0,5.0,Research Director,2.0,Married,19081.0,10849.0,5.0
7021,38.0,Travel_Rarely,849.0,Research & Development,25.0,2.0,Life Sciences,1.0,1.0,Female,81.0,2.0,3.0,Research Director,2.0,Married,12061.0,26707.0,3.0
7022,38.0,Travel_Rarely,849.0,Research & Development,25.0,2.0,Life Sciences,1.0,1.0,Female,81.0,2.0,3.0,Research Director,2.0,Married,12061.0,26707.0,3.0
7023,27.0,Travel_Frequently,1337.0,Human Resources,22.0,3.0,Human Resources,1.0,1.0,Female,58.0,2.0,1.0,Human Resources,2.0,Married,2863.0,19555.0,1.0
7024,27.0,Travel_Frequently,1337.0,Human Resources,22.0,3.0,Human Resources,1.0,1.0,Female,58.0,2.0,1.0,Human Resources,2.0,Married,2863.0,19555.0,1.0
7025,24.0,Travel_Rarely,1448.0,Sales,1.0,1.0,Technical Degree,1.0,1.0,Female,62.0,3.0,1.0,Sales Representative,2.0,Single,3202.0,21972.0,1.0
7026,24.0,Travel_Rarely,1448.0,Sales,1.0,1.0,Technical Degree,1.0,1.0,Female,62.0,3.0,1.0,Sales Representative,2.0,Single,3202.0,21972.0,1.0
7027,24.0,Travel_Rarely,1448.0,Sales,1.0,1.0,Technical Degree,1.0,1.0,Female,62.0,3.0,1.0,Sales Representative,2.0,Single,3202.0,21972.0,1.0
7028,22.0,Travel_Rarely,1256.0,Research & Development,19.0,1.0,Medical,1.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,2323.0,11992.0,1.0
7029,22.0,Travel_Rarely,1256.0,Research & Development,19.0,1.0,Medical,1.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,2323.0,11992.0,1.0
7030,22.0,Travel_Rarely,1256.0,Research & Development,19.0,1.0,Medical,1.0,3.0,Male,80.0,3.0,1.0,Research Scientist,4.0,Married,2323.0,11992.0,1.0
7031,28.0,Travel_Frequently,1009.0,Research & Development,279509.0,3.0,Medical,1.0,1.0,Male,45.0,2.0,1.0,Laboratory Technician,2.0,Divorced,2596.0,7160.0,1.0
7032,28.0,Travel_Frequently,1009.0,Research & Development,279509.0,3.0,Medical,1.0,1.0,Male,45.0,2.0,1.0,Laboratory Technician,2.0,Divorced,2596.0,7160.0,1.0
7033,38.0,Travel_Rarely,1321.0,Sales,1.0,4.0,Life Sciences,1.0,4.0,Male,86.0,3.0,2.0,Sales Executive,2.0,Married,4440.0,7636.0,0.0
7034,38.0,Travel_Rarely,1321.0,Sales,1.0,4.0,Life Sciences,1.0,4.0,Male,86.0,3.0,2.0,Sales Executive,2.0,Married,4440.0,7636.0,0.0
7035,42.0,Travel_Rarely,1059.0,Research & Development,9.0,2.0,Other,1.0,4.0,Male,93.0,2.0,5.0,Manager,4.0,Single,19613.0,26362.0,8.0
7036,42.0,Travel_Rarely,1059.0,Research & Development,9.0,2.0,Other,1.0,4.0,Male,93.0,2.0,5.0,Manager,4.0,Single,19613.0,26362.0,8.0
7037,42.0,Travel_Rarely,1059.0,Research & Development,9.0,2.0,Other,1.0,4.0,Male,93.0,2.0,5.0,Manager,4.0,Single,19613.0,26362.0,8.0
7038,2698.0,Travel_Rarely,1162.0,Research & Development,24.0,2.0,Life Sciences,1.0,1.0,Male,97.0,3.0,1.0,Laboratory Technician,4.0,Single,2587.0,10261.0,1.0
7039,2698.0,Travel_Rarely,1162.0,Research & Development,24.0,2.0,Life Sciences,1.0,1.0,Male,97.0,3.0,1.0,Laboratory Technician,4.0,Single,2587.0,10261.0,1.0
7040,26.0,Travel_Rarely,1384.0,Research & Development,3.0,4.0,Medical,1.0,1.0,Male,82.0,4.0,1.0,Laboratory Technician,4.0,Married,4420.0,13421.0,1.0
7041,26.0,Travel_Rarely,1384.0,Research & Development,3.0,4.0,Medical,1.0,1.0,Male,82.0,4.0,1.0,Laboratory Technician,4.0,Married,4420.0,13421.0,1.0
7042,26.0,Travel_Rarely,1384.0,Research & Development,3.0,4.0,Medical,1.0,1.0,Male,82.0,4.0,1.0,Laboratory Technician,4.0,Married,4420.0,13421.0,1.0
7043,34.0,Travel_Rarely,216.0,Sales,1.0,4.0,Marketing,1.0,2.0,Male,75.0,4.0,2.0,Sales Executive,4.0,Divorced,9725.0,12278.0,0.0
7044,34.0,Travel_Rarely,216.0,Sales,1.0,4.0,Marketing,1.0,2.0,Male,75.0,4.0,2.0,Sales Executive,4.0,Divorced,9725.0,12278.0,0.0
7045,34.0,Travel_Rarely,216.0,Sales,1.0,4.0,Marketing,1.0,2.0,Male,75.0,4.0,2.0,Sales Executive,4.0,Divorced,9725.0,12278.0,0.0
7046,7617.0,Non-Travel,981.0,Research & Development,5.0,3.0,Life Sciences,1.0,3.0,Male,90.0,2.0,1.0,Laboratory Technician,3.0,Single,3162.0,7973.0,3.0
7047,7617.0,Non-Travel,981.0,Research & Development,5.0,3.0,Life Sciences,1.0,3.0,Male,90.0,2.0,1.0,Laboratory Technician,3.0,Single,3162.0,7973.0,3.0
7048,7617.0,Non-Travel,981.0,Research & Development,5.0,3.0,Life Sciences,1.0,3.0,Male,90.0,2.0,1.0,Laboratory Technician,3.0,Single,3162.0,7973.0,3.0
7049,53.0,Travel_Rarely,102.0,Research & Development,23.0,4.0,Life Sciences,1.0,4.0,Female,72.0,3.0,4.0,Research Director,4.0,Single,14275.0,20206.0,6.0
7050,36.0,Travel_Rarely,1383.0,Research & Development,10.0,3.0,Life Sciences,1.0,4.0,Male,90.0,3.0,3.0,Healthcare Representative,1.0,Married,8321.0,25949.0,7.0
7051,36.0,Travel_Rarely,1383.0,Research & Development,10.0,3.0,Life Sciences,1.0,4.0,Male,90.0,3.0,3.0,Healthcare Representative,1.0,Married,8321.0,25949.0,7.0
7052,36.0,Travel_Rarely,1383.0,Research & Development,10.0,3.0,Life Sciences,1.0,4.0,Male,90.0,3.0,3.0,Healthcare Representative,1.0,Married,8321.0,25949.0,7.0
7053,20.0,Travel_Rarely,727.0,Sales,9.0,1.0,Life Sciences,1.0,4.0,Male,54.0,3.0,1.0,Sales Representative,1.0,Single,2728.0,21082.0,1.0
7054,20.0,Travel_Rarely,727.0,Sales,9.0,1.0,Life Sciences,1.0,4.0,Male,54.0,3.0,1.0,Sales Representative,1.0,Single,2728.0,21082.0,1.0
7055,20.0,Travel_Rarely,727.0,Sales,9.0,1.0,Life Sciences,1.0,4.0,Male,54.0,3.0,1.0,Sales Representative,1.0,Single,2728.0,21082.0,1.0
7056,44.0,Travel_Frequently,920.0,Research & Development,24.0,3.0,Life Sciences,1.0,4.0,Male,43.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3161.0,19920.0,3.0
7057,44.0,Travel_Frequently,920.0,Research & Development,24.0,3.0,Life Sciences,1.0,4.0,Male,43.0,3.0,1.0,Laboratory Technician,3.0,Divorced,3161.0,19920.0,3.0
7058,37.0,Travel_Rarely,807.0,Human Resources,6.0,4.0,Human Resources,1.0,3.0,Male,63.0,3.0,1.0,Human Resources,1.0,Divorced,2073.0,23648.0,4.0
7059,9661.0,Travel_Rarely,759.0,Sales,2.0,2.0,Marketing,1.0,4.0,Female,46.0,3.0,2.0,Sales Executive,2.0,Divorced,5715.0,22553.0,7.0
7060,9661.0,Travel_Rarely,759.0,Sales,2.0,2.0,Marketing,1.0,4.0,Female,46.0,3.0,2.0,Sales Executive,2.0,Divorced,5715.0,22553.0,7.0
7061,9661.0,Travel_Rarely,759.0,Sales,2.0,2.0,Marketing,1.0,4.0,Female,46.0,3.0,2.0,Sales Executive,2.0,Divorced,5715.0,22553.0,7.0
7062,4834.0,Travel_Rarely,819.0,Research & Development,18.0,5.0,Life Sciences,1.0,2.0,Male,48.0,4.0,2.0,Research Scientist,1.0,Married,5208.0,26312.0,1.0
7063,4834.0,Travel_Rarely,819.0,Research & Development,18.0,5.0,Life Sciences,1.0,2.0,Male,48.0,4.0,2.0,Research Scientist,1.0,Married,5208.0,26312.0,1.0
7064,4834.0,Travel_Rarely,819.0,Research & Development,18.0,5.0,Life Sciences,1.0,2.0,Male,48.0,4.0,2.0,Research Scientist,1.0,Married,5208.0,26312.0,1.0
7065,28.0,Travel_Rarely,329.0,Research & Development,237547.0,3.0,Medical,1.0,3.0,Male,51.0,3.0,1.0,Laboratory Technician,2.0,Married,2408.0,7324.0,1.0
7066,28.0,Travel_Rarely,329.0,Research & Development,237547.0,3.0,Medical,1.0,3.0,Male,51.0,3.0,1.0,Laboratory Technician,2.0,Married,2408.0,7324.0,1.0
7067,28.0,Travel_Rarely,329.0,Research & Development,237547.0,3.0,Medical,1.0,3.0,Male,51.0,3.0,1.0,Laboratory Technician,2.0,Married,2408.0,7324.0,1.0
7068,34.0,Travel_Rarely,1351.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Male,45.0,3.0,2.0,Research Scientist,4.0,Married,5484.0,13008.0,9.0
7069,34.0,Travel_Rarely,1351.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Male,45.0,3.0,2.0,Research Scientist,4.0,Married,5484.0,13008.0,9.0
7070,34.0,Travel_Rarely,1351.0,Research & Development,1.0,4.0,Life Sciences,1.0,2.0,Male,45.0,3.0,2.0,Research Scientist,4.0,Married,5484.0,13008.0,9.0
7071,35.0,Travel_Rarely,660.0,Sales,7.0,1.0,Life Sciences,1.0,4.0,Male,76.0,3.0,1.0,Sales Representative,3.0,Married,2404.0,16192.0,1.0
7072,35.0,Travel_Rarely,660.0,Sales,7.0,1.0,Life Sciences,1.0,4.0,Male,76.0,3.0,1.0,Sales Representative,3.0,Married,2404.0,16192.0,1.0
7073,2242.0,Travel_Rarely,317.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,43.0,1.0,2.0,Manufacturing Director,4.0,Single,6091.0,24793.0,2.0
7074,2242.0,Travel_Rarely,317.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,43.0,1.0,2.0,Manufacturing Director,4.0,Single,6091.0,24793.0,2.0
7075,2242.0,Travel_Rarely,317.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Female,43.0,1.0,2.0,Manufacturing Director,4.0,Single,6091.0,24793.0,2.0
7076,30.0,Travel_Rarely,793.0,Research & Development,16.0,1.0,Life Sciences,1.0,2.0,Male,33.0,3.0,1.0,Research Scientist,4.0,Married,2862.0,3811.0,1.0
7077,30.0,Travel_Rarely,793.0,Research & Development,16.0,1.0,Life Sciences,1.0,2.0,Male,33.0,3.0,1.0,Research Scientist,4.0,Married,2862.0,3811.0,1.0
7078,30.0,Travel_Rarely,793.0,Research & Development,16.0,1.0,Life Sciences,1.0,2.0,Male,33.0,3.0,1.0,Research Scientist,4.0,Married,2862.0,3811.0,1.0
7079,36.0,Travel_Frequently,1213.0,Human Resources,2.0,1.0,Human Resources,1.0,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,3886.0,4223.0,1.0
7080,36.0,Travel_Frequently,1213.0,Human Resources,2.0,1.0,Human Resources,1.0,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,3886.0,4223.0,1.0
7081,36.0,Travel_Frequently,1213.0,Human Resources,2.0,1.0,Human Resources,1.0,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,3886.0,4223.0,1.0
7082,30.0,Travel_Rarely,740.0,Sales,1.0,3.0,Life Sciences,1.0,2.0,Male,64.0,2.0,2.0,Sales Executive,1.0,Married,9714.0,5323.0,1.0
7083,30.0,Non-Travel,1116.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Female,49.0,3.0,1.0,Laboratory Technician,4.0,Single,2564.0,7181.0,0.0
7084,30.0,Non-Travel,1116.0,Research & Development,2.0,3.0,Medical,1.0,3.0,Female,49.0,3.0,1.0,Laboratory Technician,4.0,Single,2564.0,7181.0,0.0
7085,52.0,Non-Travel,771.0,Sales,2.0,4.0,Life Sciences,1.0,1.0,Male,79.0,2.0,5.0,Manager,3.0,Single,19068.0,21030.0,1.0
7086,52.0,Non-Travel,771.0,Sales,2.0,4.0,Life Sciences,1.0,1.0,Male,79.0,2.0,5.0,Manager,3.0,Single,19068.0,21030.0,1.0
7087,33.0,Travel_Rarely,217.0,Sales,10.0,4.0,Marketing,1.0,2.0,Male,43.0,3.0,2.0,Sales Executive,3.0,Single,5487.0,10410.0,1.0
7088,33.0,Travel_Rarely,217.0,Sales,10.0,4.0,Marketing,1.0,2.0,Male,43.0,3.0,2.0,Sales Executive,3.0,Single,5487.0,10410.0,1.0
7089,40.0,Travel_Rarely,444.0,Sales,2.0,2.0,Marketing,1.0,2.0,Female,92.0,3.0,2.0,Sales Executive,2.0,Married,5677.0,4258.0,3.0
7090,40.0,Travel_Rarely,444.0,Sales,2.0,2.0,Marketing,1.0,2.0,Female,92.0,3.0,2.0,Sales Executive,2.0,Married,5677.0,4258.0,3.0
7091,40.0,Travel_Rarely,444.0,Sales,2.0,2.0,Marketing,1.0,2.0,Female,92.0,3.0,2.0,Sales Executive,2.0,Married,5677.0,4258.0,3.0
7092,21.0,Travel_Rarely,1427.0,Research & Development,18.0,1.0,Other,1.0,4.0,Female,65.0,3.0,1.0,Research Scientist,4.0,Single,2693.0,8870.0,1.0
7093,27.0,Travel_Rarely,728.0,Sales,23.0,1.0,Medical,1.0,2.0,Female,36.0,2.0,2.0,Sales Representative,3.0,Married,3540.0,7018.0,1.0
7094,27.0,Travel_Rarely,728.0,Sales,23.0,1.0,Medical,1.0,2.0,Female,36.0,2.0,2.0,Sales Representative,3.0,Married,3540.0,7018.0,1.0
7095,58.0,Travel_Rarely,1145.0,Research & Development,9.0,3.0,Medical,1.0,2.0,Female,75.0,2.0,1.0,Research Scientist,2.0,Married,3346.0,11873.0,4.0
7096,58.0,Travel_Rarely,1145.0,Research & Development,9.0,3.0,Medical,1.0,2.0,Female,75.0,2.0,1.0,Research Scientist,2.0,Married,3346.0,11873.0,4.0
7097,1915.0,Travel_Rarely,1403.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Male,47.0,3.0,1.0,Laboratory Technician,4.0,Married,3210.0,20251.0,0.0
7098,1915.0,Travel_Rarely,1403.0,Research & Development,6.0,3.0,Life Sciences,1.0,4.0,Male,47.0,3.0,1.0,Laboratory Technician,4.0,Married,3210.0,20251.0,0.0
7099,35.0,Travel_Rarely,890.0,Sales,2.0,3.0,Marketing,1.0,4.0,Female,97.0,3.0,1.0,Sales Representative,4.0,Married,2014.0,9687.0,1.0
7100,35.0,Travel_Rarely,890.0,Sales,2.0,3.0,Marketing,1.0,4.0,Female,97.0,3.0,1.0,Sales Representative,4.0,Married,2014.0,9687.0,1.0
7101,44.0,Travel_Rarely,1448.0,Sales,28.0,3.0,Medical,1.0,4.0,Female,53.0,4.0,4.0,Sales Executive,4.0,Married,13320.0,11737.0,3.0
7102,44.0,Travel_Rarely,1448.0,Sales,28.0,3.0,Medical,1.0,4.0,Female,53.0,4.0,4.0,Sales Executive,4.0,Married,13320.0,11737.0,3.0
7103,48.0,Travel_Rarely,530.0,Sales,29.0,1.0,Medical,1.0,1.0,Female,91.0,3.0,3.0,Manager,3.0,Married,12504.0,23978.0,3.0
7104,43.0,Travel_Rarely,1473.0,Research & Development,8.0,4.0,Other,1.0,3.0,Female,74.0,3.0,2.0,Healthcare Representative,3.0,Divorced,4522.0,2227.0,4.0
7105,43.0,Travel_Rarely,1473.0,Research & Development,8.0,4.0,Other,1.0,3.0,Female,74.0,3.0,2.0,Healthcare Representative,3.0,Divorced,4522.0,2227.0,4.0
7106,43.0,Travel_Rarely,1473.0,Research & Development,8.0,4.0,Other,1.0,3.0,Female,74.0,3.0,2.0,Healthcare Representative,3.0,Divorced,4522.0,2227.0,4.0
7107,35.0,Travel_Rarely,287.0,Research & Development,1.0,4.0,Life Sciences,1.0,3.0,Female,62.0,1.0,1.0,Research Scientist,4.0,Married,2977.0,8952.0,1.0
7108,35.0,Travel_Rarely,287.0,Research & Development,1.0,4.0,Life Sciences,1.0,3.0,Female,62.0,1.0,1.0,Research Scientist,4.0,Married,2977.0,8952.0,1.0
7109,35.0,Travel_Rarely,287.0,Research & Development,1.0,4.0,Life Sciences,1.0,3.0,Female,62.0,1.0,1.0,Research Scientist,4.0,Married,2977.0,8952.0,1.0
7110,30.0,Travel_Rarely,288.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Male,99.0,2.0,2.0,Healthcare Representative,4.0,Married,4152.0,15830.0,1.0
7111,30.0,Travel_Rarely,288.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Male,99.0,2.0,2.0,Healthcare Representative,4.0,Married,4152.0,15830.0,1.0
7112,30.0,Travel_Rarely,288.0,Research & Development,2.0,3.0,Life Sciences,1.0,3.0,Male,99.0,2.0,2.0,Healthcare Representative,4.0,Married,4152.0,15830.0,1.0
7113,20.0,Travel_Rarely,1362.0,Research & Development,10.0,1.0,Medical,1.0,4.0,Male,32.0,3.0,1.0,Research Scientist,3.0,Single,1009.0,26999.0,1.0
7114,20.0,Travel_Rarely,1362.0,Research & Development,10.0,1.0,Medical,1.0,4.0,Male,32.0,3.0,1.0,Research Scientist,3.0,Single,1009.0,26999.0,1.0
7115,36.0,Travel_Frequently,469.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,46.0,3.0,1.0,Research Scientist,2.0,Married,3692.0,9256.0,1.0
7116,36.0,Travel_Frequently,469.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,46.0,3.0,1.0,Research Scientist,2.0,Married,3692.0,9256.0,1.0
7117,36.0,Travel_Frequently,469.0,Research & Development,3.0,3.0,Technical Degree,1.0,3.0,Male,46.0,3.0,1.0,Research Scientist,2.0,Married,3692.0,9256.0,1.0
7118,3226.0,Travel_Frequently,970.0,Sales,7.0,3.0,Life Sciences,1.0,4.0,Female,30.0,3.0,2.0,Sales Executive,2.0,Married,4302.0,13401.0,0.0
7119,3226.0,Travel_Frequently,970.0,Sales,7.0,3.0,Life Sciences,1.0,4.0,Female,30.0,3.0,2.0,Sales Executive,2.0,Married,4302.0,13401.0,0.0
7120,7924.0,Travel_Rarely,1278.0,Human Resources,8.0,3.0,Life Sciences,1.0,1.0,Male,77.0,2.0,1.0,Human Resources,1.0,Married,2342.0,8635.0,0.0
7121,9529.0,Travel_Rarely,549.0,Research & Development,8.0,4.0,Other,1.0,4.0,Male,75.0,3.0,2.0,Research Scientist,4.0,Married,3697.0,9278.0,9.0
7122,9529.0,Travel_Rarely,549.0,Research & Development,8.0,4.0,Other,1.0,4.0,Male,75.0,3.0,2.0,Research Scientist,4.0,Married,3697.0,9278.0,9.0
7123,55.0,Travel_Rarely,1117.0,Sales,18.0,5.0,Life Sciences,1.0,1.0,Female,83.0,3.0,4.0,Manager,2.0,Single,16835.0,9873.0,3.0
7124,55.0,Travel_Rarely,1117.0,Sales,18.0,5.0,Life Sciences,1.0,1.0,Female,83.0,3.0,4.0,Manager,2.0,Single,16835.0,9873.0,3.0
7125,55.0,Travel_Rarely,1117.0,Sales,18.0,5.0,Life Sciences,1.0,1.0,Female,83.0,3.0,4.0,Manager,2.0,Single,16835.0,9873.0,3.0
7126,37.0,Travel_Rarely,571.0,Research & Development,10.0,1.0,Life Sciences,1.0,4.0,Female,82.0,3.0,1.0,Research Scientist,1.0,Divorced,2782.0,19905.0,0.0
7127,21.0,Travel_Frequently,756.0,Sales,589265.0,1.0,Technical Degree,1.0,1.0,Female,99.0,2.0,1.0,Sales Representative,2.0,Single,2174.0,9150.0,1.0
7128,21.0,Travel_Frequently,756.0,Sales,589265.0,1.0,Technical Degree,1.0,1.0,Female,99.0,2.0,1.0,Sales Representative,2.0,Single,2174.0,9150.0,1.0
7129,40.0,Travel_Rarely,1329.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Male,73.0,3.0,1.0,Laboratory Technician,1.0,Single,2166.0,3339.0,3.0
7130,40.0,Travel_Rarely,1329.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Male,73.0,3.0,1.0,Laboratory Technician,1.0,Single,2166.0,3339.0,3.0
7131,40.0,Travel_Rarely,1329.0,Research & Development,7.0,3.0,Life Sciences,1.0,1.0,Male,73.0,3.0,1.0,Laboratory Technician,1.0,Single,2166.0,3339.0,3.0
7132,59.0,Travel_Rarely,1089.0,Sales,1.0,2.0,Technical Degree,1.0,2.0,Male,66.0,3.0,3.0,Manager,4.0,Married,11904.0,11038.0,3.0
7133,59.0,Travel_Rarely,1089.0,Sales,1.0,2.0,Technical Degree,1.0,2.0,Male,66.0,3.0,3.0,Manager,4.0,Married,11904.0,11038.0,3.0
7134,39.0,Non-Travel,439.0,Research & Development,9.0,3.0,Life Sciences,1.0,3.0,Male,70.0,3.0,2.0,Laboratory Technician,2.0,Single,6782.0,8770.0,9.0
7135,31.0,Travel_Rarely,1082.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0
7136,31.0,Travel_Rarely,1082.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0
7137,31.0,Travel_Rarely,1082.0,Research & Development,1.0,4.0,Medical,1.0,3.0,Male,87.0,3.0,1.0,Research Scientist,2.0,Single,2501.0,18775.0,1.0
7138,33.0,Travel_Rarely,536.0,Sales,10.0,5.0,Marketing,1.0,4.0,Male,82.0,4.0,3.0,Sales Executive,3.0,Divorced,8380.0,21708.0,0.0
7139,59.0,Travel_Frequently,1225.0,Sales,1.0,1.0,Life Sciences,1.0,1.0,Female,57.0,2.0,2.0,Sales Executive,3.0,Single,5473.0,24668.0,7.0
7140,8326.0,Travel_Rarely,1315.0,Research & Development,22.0,3.0,Life Sciences,1.0,2.0,Female,71.0,4.0,3.0,Manager,2.0,Divorced,11996.0,19100.0,7.0
7141,8326.0,Travel_Rarely,1315.0,Research & Development,22.0,3.0,Life Sciences,1.0,2.0,Female,71.0,4.0,3.0,Manager,2.0,Divorced,11996.0,19100.0,7.0
7142,1578.0,Travel_Frequently,532.0,Research & Development,29.0,2.0,Life Sciences,1.0,1.0,Female,92.0,3.0,2.0,Research Scientist,3.0,Divorced,4556.0,12932.0,2.0
7143,31.0,Travel_Frequently,444.0,Sales,5.0,3.0,Marketing,1.0,4.0,Female,84.0,3.0,1.0,Sales Representative,2.0,Divorced,2789.0,3909.0,1.0
7144,40.0,Travel_Frequently,720.0,Research & Development,16.0,4.0,Medical,1.0,1.0,Male,51.0,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,11983.0,6.0
7145,40.0,Travel_Frequently,720.0,Research & Development,16.0,4.0,Medical,1.0,1.0,Male,51.0,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,11983.0,6.0
7146,52.0,Non-Travel,715.0,Research & Development,270050.0,4.0,Medical,1.0,4.0,Male,41.0,3.0,1.0,Research Scientist,4.0,Married,4258.0,26589.0,0.0
7147,34.0,Travel_Rarely,629.0,Research & Development,27.0,2.0,Medical,1.0,4.0,Female,95.0,3.0,1.0,Research Scientist,2.0,Single,2311.0,5711.0,2.0
7148,34.0,Travel_Frequently,1069.0,Research & Development,2.0,1.0,Life Sciences,1.0,4.0,Male,45.0,2.0,2.0,Manufacturing Director,3.0,Married,9547.0,14074.0,1.0
